1443288060667589,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060677721,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060687857,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060697980,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060708095,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060718220,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060728353,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060738475,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060748610,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060758725,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060768833,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060778944,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060789069,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060799207,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060809309,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060819449,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060829574,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060839726,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060849850,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060859976,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060870110,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060880236,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060890356,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060900502,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
1443288060910619,999.500000, 20.100000, 1105.100000, -0.100000, 0.100000, -0.500000, 0.000000, 0.000000, 0.000000
