-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.110577, 1.725305, -0.893707
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-2.252263, -2.129342, -1.217166
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
-0.934246, -1.646813, -0.756701
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
2.300473, -3.510997, -2.009539
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
0.147519, 1.989009, -1.086588
